,Coin,Pings,Net Vol BTC,Net Vol %,Recent Total Vol BTC,Recent Vol %,Recent Net Vol,Datetime,id
28,HC,3,3.22491147,41.5%,4.07442523,14.4%,1.75400919,00:54:24 05/19/20,1449
29,HC,4,3.63450761,45.9%,1.43387266,4.4%,0.40959614,00:55:25 05/19/20,1450
30,HC,5,1.28321943,36.5%,4.54277109,12.8%,-2.74767195,00:59:25 05/19/20,1454
31,HC,6,2.52854073,48.8%,4.92036424,12.3%,1.2453213,01:00:24 05/19/20,1455
32,HC,7,1.99083362,45.2%,1.28752194,2.7%,0.11862918,01:04:26 05/19/20,1459
33,BAT,7,6.747292999999999,1.0%,2.28527509,0.4%,2.25440173,01:04:51 05/19/20,1459
34,POWR,1,1.62773754,4.6%,1.62773754,4.6%,1.62773754,01:10:36 05/19/20,2
35,BCH,0,-1.60772168,-0.4%,4.73889816,0.4%,-1.60772168,01:12:20 05/19/20,4
36,MTL,1,0.77723486,4.0%,1.10155208,4.0%,0.77723486,01:12:35 05/19/20,4
37,STEEM,1,0.69448692,1.3%,0.85384656,1.3%,0.69448692,01:20:21 05/19/20,12
38,INS,1,2.39255347,2.3%,2.86307117,2.3%,2.39255347,01:20:50 05/19/20,12
39,ZIL,1,0.68625158,0.4%,1.0039333000000001,0.4%,0.68625158,01:25:47 05/19/20,17
40,INS,3,3.69791093,4.4%,1.21581726,0.9%,0.54500456,01:30:50 05/19/20,22
41,INS,4,4.62875422,5.1%,0.93084329,0.7%,0.93084329,01:32:55 05/19/20,24
42,ENJ,1,0.91540918,0.4%,0.91540918,0.4%,0.91540918,01:34:25 05/19/20,26
43,STEEM,2,3.75712344,5.7%,3.06341536,4.4%,3.06263652,01:35:22 05/19/20,27
44,STEEM,3,4.16235595,7.1%,1.04770669,1.4%,0.40523251,01:37:23 05/19/20,29
45,MATIC,2,5.01135909,0.8%,2.28607827,0.4%,2.28456467,01:37:27 05/19/20,29
46,STEEM,5,5.72361651,12.2%,1.61124736,2.0%,0.71658016,01:42:21 05/19/20,34
47,XRP,1,1.99392395,0.3%,2.84578455,0.3%,1.99392395,01:44:21 05/19/20,36
48,MATIC,4,10.68229828,1.7%,2.0295683999999996,0.3%,2.0295684,01:49:28 05/19/20,41
49,AION,1,1.08230518,2.1%,1.48775954,2.1%,1.08230518,01:51:24 05/19/20,43
50,STEEM,7,7.50517476,14.5%,1.01653519,1.2%,0.98043263,01:52:24 05/19/20,44
51,AION,1,0.93097,-2.6%,3.43508,4.7%,-0.15133518,01:52:25 05/19/20,44
52,CHZ,1,1.0,0.9%,1.0,0.9%,1.0,01:54:17 05/19/20,46
53,ENJ,3,2.93375275,1.4%,1.42397689,0.6%,1.21796059,01:54:23 05/19/20,46
